Cuisine,NumberOfReviews,Rating,RestaurantId
mexican,17,5.0,X7T2c8sme_b3YQFX38buVA
mexican,63,3.5,Fp2QuKOu_zCjOxbyCLfnjw
mexican,254,3.0,UAEQ0J9QmAJWv3vL5HEmeg
mexican,29,4.0,fmWPll4-PI4PTx_b_E_-Hw
mexican,116,3.5,qXdxckyNMQ_jFz7ZFvAWXg
mexican,47,3.5,2nlk5jyPQw35HGfl9vfbqw
mexican,6,2.5,rX_vyMMqcn77hc-EFGMdMw
mexican,4,5.0,l9-qUMM99-8yxZ5uQD2Vyg
mexican,32,4.0,NgkQtIzMjUISyAreyzrtKg
mexican,24,4.0,R6HNf-6vmUtT1L-44uK1gg
mexican,48,2.5,BD2LXznE-qO5C2lXLrSrBA
mexican,29,3.0,_5z4Ekuo0J8JLKWpTLap3Q
mexican,7,4.5,tFIiJ49W47o7QjXNpMtlGQ
mexican,30,4.0,XGdUYzkPkX94RoLlPDymeQ
mexican,9,3.5,UfiBkytwsoff5pF-AStMPA
mexican,4,3.5,6XEfk-bAKgY6lHa988z4uw
italian,8,3.0,TmVOi5Kl6OGXGPj8cn1XyQ
mexican,96,3.5,-KTCCg7rHmnzlfqC6HxvVg
mexican,60,3.5,VoEB81AQajTsatt56aiTLA
mexican,48,3.5,Hbyt2CQQg97nm-hNjOaH2A
mexican,201,3.5,7xW-mmylJCNQgYw88Ur89Q
mexican,299,3.5,qr24KgWcZGUhKZIPyVMsNw
mexican,19,3.5,ht2lc-By8ilj2IQKK4vn1A
mexican,14,1.5,BkgHpSgdLg2sRHJUb4oPrg
mexican,9,4.5,TleAd45T6-9TP7FBO19dww
mexican,23,3.5,XHEwVik6P2mQV1MTIfynJQ
mexican,2,5.0,AGwgDMaC6m4CjOohQRIBcQ
mexican,43,2.5,JG8I1A40Qc7GgOsLnBPkjA
mexican,228,3.5,qZfJbJPxZUkC66lRldcbGA
mexican,49,3.0,paogBWxBRdyByOGAkln8Lw
mexican,479,3.5,cBxEb4Z363zhjn5PHys5jA
mexican,155,3.5,JD5KWviP-TRkTYEvOO12kQ
mexican,44,3.0,IwCABldBA_oOg6S2LnAXYw
mexican,4,5.0,OgAp5yIlfVSOqKSn6c9dLQ
mexican,224,3.5,JywbRdA7yskb-06WbjUjKw
mexican,2,5.0,b9y5FEHQPtcaLOnO1YJmjQ
mexican,70,3.0,wflQFYM4PHZM5sfWXl0aOQ
mexican,138,3.5,DaZ7-WpvtPkZxViVzt9pnQ
mexican,10,4.5,-FT-wCObDQJaXns_l8b5fw
mexican,168,3.0,LghHcDB42fkYx43rVq-O9w
mexican,9,3.5,FIe8X2UA5bS68kdbyEOOAA
mexican,4,5.0,Zh_52Qun5eAhcYb6LOfNWw
mexican,26,3.0,xltWwLEU-W0OHreJRW_jSA
mexican,1,5.0,Npf5VP-WnGqNRfvx5xbe5g
mexican,66,3.5,QbDy2I6ENbHP-B89tH0sUQ
mexican,6,4.5,jYRhiPw2qCSWxZTcp3DzIg
mexican,1,5.0,lOzgdc3RareiFMYfNTsBig
mexican,13,3.0,sBzGM5T8qKtE2hRLpK8vFw
mexican,30,3.0,QLbWZMiqzV6zTPXS3nuzjg
mexican,179,3.5,ibiATQS8ZsG4XlKSmenB3g
mexican,6,3.5,ddvbwmXjOfcOT7Saei42QQ
mexican,27,3.0,L3ekOOsyK_HfFrf5MzQA_w
mexican,35,4.5,a9rBsBs6DFNbsKvAmbq3BA
mexican,4,4.5,9tnvoZ2MAeIpChcX4DHbag
mexican,36,4.0,hLwzr3ku6D2zsW9OUmp6cA
mexican,21,4.5,4xR2g3e_w9APSdvln8cwFw
mexican,61,4.0,EhJO7B2hzHq8NT8iFKoCwg
mexican,107,3.0,E4wNBoe1PD0pCyF6qr-xbA
mexican,114,3.0,QxqN_tZQmkVQ1TjwCpnQUA
mexican,43,3.5,v9BMwe8sEBBZYsJAFOY7Zg
mexican,1,5.0,KF6SeIlSSy3ZJ_uAwL1TYQ
mexican,24,4.0,Uj3QA_FsDcGtn_kpsIxU1w
mexican,13,2.5,YuBLRUuQ7J9rGZzrC91Qmg
mexican,167,2.5,qmSBFiAikpyUO3JA8ez1Ow
mexican,1,5.0,JXf9ivbb0CPELChqFfGnNg
mexican,1,5.0,zbdJ9GaQND4jKJalq3AEug
mexican,193,2.5,F76RYME8VeIIJDkVCOe0rg
mexican,1,5.0,Hgd9S3yF78Yv6mewc44QVQ
mexican,378,3.5,hiEgXuKHzCZDg6ByV0HuTQ
mexican,162,3.5,PqX9bDlDCc6qOZd2vw4tYw
mexican,14,3.5,f6mK_GJvrY8PJo-Ni1IGkQ
mexican,101,3.0,juULANORQ2onWkEvSMjlaw
mexican,112,3.0,8F3LlIYk4-Fn5HBC_1r6Gg
mexican,162,3.0,fiq7MmwYOPuKzDrZEmD6TQ
mexican,18,4.5,lf1eKRAy_ybZZrnd41x58g
mexican,8,3.0,vtdynuDGQcstPMnNqlSt3w
mexican,8,4.5,5VjJtOBOOnZRx4KC71IpXQ
mexican,37,3.5,yjg69OagV5rF6_V_zpEsHw
mexican,39,4.0,adr4Cg5A0G1cRoVqw72iDA
mexican,405,3.5,VOAryQk18GIxwErygoranA
mexican,13,4.5,qRBNtBBHSD6yJbxfJjUAcQ
mexican,54,3.5,KX7-L2PTl_ZM1ufx2tVVVA
mexican,80,3.5,WJIU2Cu6i6-9n-ZUE5rEQA
mexican,55,3.5,UXIEHwXDbd5IcTfK-m_P-g
mexican,27,4.0,-82ju2_ebCeX3_mCcvTI_Q
mexican,423,3.0,j4ZaQA8Ht9MFKz942uRG7g
mexican,18,3.0,1DE0dfgDczWc3NKo5CLCJA
mexican,3,3.5,Isc_IzHr-HagAvY0u--_dA
mexican,1,5.0,fKXKTKpMBQykSfrodRJaog
mexican,194,3.0,4Fe6J1brxdVHdhFW1iKUlQ
mexican,153,3.5,wAmWk6hQaHjREDVe8z2otA
mexican,2,4.5,cwAYXQf_2CnHRfh4tQ-haQ
mexican,105,3.5,eZ0J2lwGdOBZHQKTC5hQYQ
mexican,3,4.5,KCKtnYuIh9w8nWXWL11mfA
mexican,90,3.0,rb84INY9Uk1_S4vHCdPXLQ
mexican,212,2.5,3M6CsWQ_FIAzpxnuqq_eHw
mexican,216,3.5,hyKnC3_a86vaY2iZUkygWw
mexican,10,3.5,Xrz4pfFCo-cFzcTqUPPkaw
mexican,2,4.0,PEs-OAHG5CFJwEB8bN_98Q
mexican,38,4.5,dKI9VFUjQbiFgIRs00C8qw
mexican,36,3.0,023ivwWL8ruoHsr3-AaGFA
mexican,307,3.0,foAYWheDCF9wUyKPuOGYow
mexican,66,3.0,etceI1Kf9CTAu7VpRqy65Q
mexican,14,4.0,z6SKrIMATXU5JZ85D9ecuQ
mexican,5,3.5,-d4NCP8B0sXUUcWFsddVbw
mexican,78,3.0,D1zMdl-vHRZHQctWeq3brQ
mexican,3,4.5,D-r011D1AfUwt3lQOPFnbA
mexican,200,3.0,22hJnIdH-_UryUCvdjCChg
mexican,186,3.0,R6cdgEFQwu0vDllP5tEWUQ
mexican,1,3.0,r17c5fsnuV1FHfwIxnpAgw
mexican,168,3.0,_WWH46Z3RvdM6TO3hqVa8A
mexican,1,4.0,ymOnfGk4cGaBuIl4Nue1EA
mexican,54,2.5,cmUAEag_wLyh8LsHWJTpvQ
mexican,2,3.0,Ja69M3Q904DRtWhRFRSmNw
mexican,58,3.5,OM0B1aDTs7uLWuvPikDIVg
mexican,18,3.5,3V7W97p13cb_02fsrPfJJw
mexican,49,3.0,PuXmsdsI2gqouAGWyhQe7g
mexican,49,2.5,OICgilPNwolv00z7d1Y37w
mexican,4,3.5,EZZh8594pRwAM1e_WVGeFA
mexican,14,2.0,SzY2JgVPvbOsDwkao0artw
mexican,62,3.0,LuCM4SY_aIQc9Foblxz0ug
mexican,82,2.5,DAAdG53Wry4Q6juEk3q6SA
mexican,34,3.5,ARstoF1u3Pex2T57isqVZw
mexican,13,3.0,LUU1RGJV4NyKNDTyAAIRzQ
mexican,33,3.0,50rzUxmCWlRZA-AfLi2FWA
mexican,122,3.5,kdBM_FLfYU92BeiRfeCisw
mexican,66,2.5,sI2edjlJaaSUv7j8s0R1UQ
mexican,93,2.5,PcYk7wz_SINkWuLNwfEzHA
mexican,4,3.0,Wv1HGLjOLvbLSPamzoufaQ
mexican,9,4.0,bFBgOVz2x1FeOD96-_DdMQ
mexican,7,3.0,qnvph-5rhKLns7kL7BQxFg
mexican,1,5.0,1CBTGqc64-WmqJ3t4kfBZw
mexican,31,3.5,x4W0rufd01dP8ieMhlTqmQ
mexican,1,4.0,nDXvWPUWKsITVaRtNCIDew
mexican,30,4.0,_sTaigaHcK8Pb1e-IcgGzw
mexican,1,5.0,Q6D1KLGNTUFMiSqmqSR2FQ
mexican,19,3.0,MdU6E8yex8xh9NDQbbpT2g
mexican,156,3.0,Up5xjxx_K-OEGAneVzE_UA
mexican,5,3.5,IcmBFvLFuVP43nre1RPfDg
mexican,18,2.5,go9fTb59h5WJ_e5Guw-Y8g
mexican,1,5.0,aj-cNy6I_1vp_hZ5UKQkbg
chinese,38,2.0,bWENqo52d9fFPH9D-CWuqQ
mexican,7,4.5,UmFhqdkv1cgUifxSP5KN9Q
mexican,2,4.0,ojvCJLGES0OyTDMN-sPU2A
mexican,17,3.5,0kFP2UiYHoJHx6d9w1ZNhg
mexican,7,3.5,lNzdym2IUKUf35YULTVm6A
mexican,16,3.5,bT6bplTmdynjoLx5neQnQg
mexican,1,3.0,iltyJF-Ocz755CzT-W5z6A
mexican,29,3.5,gAAG2KJ_pdfAK-_UVN-bjQ
mexican,55,3.0,FjIbsD5d6sYp9nWg7qblFw
mexican,13,4.0,syQqK_8IZeX3k5FshcDMMQ
mexican,283,3.0,9OUXhF3r1CVF8jahUanMbg
mexican,10,3.5,Z-RH_ZKPHMJ1VJwCdDlMCA
mexican,41,3.0,ofyC683l9tTvkXKbmOXiEw
mexican,3,3.5,WbZLySrcizJ9Fd5n-YmP7A
mexican,2,3.5,EncFKBq4Esk1PRrvEDEGwA
mexican,11,3.0,x4rSJdpdJz-ImSQvdp_hGA
mexican,29,3.0,AJYOWcu2Zcoc1gUkHz4v1g
mexican,6,4.0,mY5t3I42Zavo4mA4cexI3w
mexican,62,2.5,ejrmaeYJ98VNJn7AbxkcOA
mexican,98,3.0,wGcBnWVSl1hW9nDWA-0Dzg
mexican,15,4.0,nnat3QDogbkOGWR00jfPqw
mexican,3,4.0,qUkFTWe0D2fq63qfiXDpzg
mexican,2,3.5,e7wrDguplJXtSUOYXWH_9Q
mexican,1,5.0,RwHvEJexGnoSmo9X446UbQ
mexican,25,4.0,Pda9zJfg0pRABp9krlJh3Q
mexican,5,3.0,Baoj-zhDmw75vgqZecSnaw
chinese,6,2.0,GK_uRKdunWF7LBYAy3xQig
mexican,1,4.0,R4-0YyUCrNQla0icwTT-7Q
mexican,2,3.5,abCUVIAdDS70x9zJdhmSLA
newamerican,2,1.0,Mzl4HyqZsGaSxuo45ITTJg
mexican,101,3.5,9zLUJSScvExs91YizSTLRQ
mexican,27,3.5,tThLkpLlETKFSbfc4vCQDw
mexican,4,4.5,VyNqkd-UhQM5-kpuCUPj1w
mexican,32,1.5,WspSyFD3a2gxqzPiA2Obfg
mexican,112,3.0,y66xYcgKuEq_D10fCyl8pw
chinese,15,3.5,hDrPCldN8HJoQfK2a6t_uA
mexican,7,3.0,bHQdXjvCpTmf7PuHR7t7ag
mexican,33,2.5,Tef5SEEypUdwkQ_E8YfXuw
mexican,5,4.0,nFheFe5nU7hSSydNjsliGA
mexican,28,3.0,SHGSMv63CvBpoXEQHtfstQ
mexican,101,3.5,X6A6a8hTPd1pZFNZE80TfA
mexican,116,3.5,hGbfDMM2POAevBXe-H3qgg
mexican,1,1.0,_8yVxZ7D7X--YVwJUX_LsA
mexican,24,1.5,hoC7hJQM-Wku9sC5DPoiYg
mexican,37,2.0,kyt5EC3xRiX7TxYZhjEbvw
mexican,13,2.0,TqgTDZiJo0HutINallhQ9w
mexican,127,3.5,A8qXfx_LBI6fnOhxDmvIOA
mexican,13,2.0,HnMtisMrPq7a21Yng5Dbgg
mexican,3,3.5,yaVo6CXWS8BzDtB-_orcug
mexican,39,3.0,qS15lSSIChNKBECO7uCi2g
mexican,43,3.5,16bXxf22x14xrzvVWbFeHQ
mexican,2,2.5,zBkZPyWtzWklD5iqIUhHhA
mexican,5,4.5,toiHLM1XzBUcBYj9iPHh2w
mexican,36,3.0,Zabcg5u2MH9NLxkSuGpeNQ
mexican,21,3.5,Db9NHA4R4Qy6f6u0FSdKNA
mexican,70,3.0,EzKvmyYk-7xQZ47Me-NDwg
mexican,1,4.0,x2hR3utrsnzVCHvrGyfFiA
mexican,3,4.5,KAxcJeeSVuJwiCACjlLnrA
mexican,45,2.5,pD0BuDTrnya7t4S5nm_5Vw
mexican,22,3.5,HrGdbJEZsB3Pw43j8nyO0w
mexican,22,3.0,yorMl-zXOEKqjI8A6-ueNw
mexican,99,3.5,9CHpio1-VqDD3zqAI93sVA
mexican,27,3.0,ckuzSRr2GLLBf0V4sxPt3g
mexican,13,2.0,OvOtKZKydo0kmdnYpi-wHg
mexican,26,2.0,nsPDmDEn539AqQZpj2KrsA
mexican,101,2.5,cGQZOrC0Dn_-E2a8CGhh0A
mexican,11,4.5,bWi_lbhtLOo3VfiqYJewQQ
mexican,2,5.0,LYDx1mo23fYTIUOpi7UojA
mexican,40,2.5,q75UTdCck79yC8yu-6XzdA
mexican,65,3.0,nSARpLirJF8vyiFMCuN1Aw
mexican,12,3.0,EJorB6z09e7Qu24Qeo7QKg
mexican,3,2.0,4BGHP6Tjd8jILk5XZmFaCA
mexican,105,3.5,f7-4kTNeYOhZdtJgXlbqBQ
mexican,116,3.5,yNDY2nPrmXR0bfUAsIngxA
mexican,2,5.0,yxMpVpUdMiFi4lJBt1dLSQ
mexican,357,3.0,UBqLK5kg0kT72CIaBYa5Zg
mexican,14,3.0,yWn9rxHxMPGjJ-EFy76TXg
mexican,3,3.0,r3bwyyc48GoqIFYLd4gOXw
mexican,1,5.0,fjMKWJumHK2utmoqPRtgNA
mexican,16,3.5,fC0QBaippXvETIXumTx7Iw
mexican,137,4.0,7GlG3KPnMMaqPLapBaVS1g
mexican,55,3.5,L5ZsbTGT1G52p11pNf0EXg
mexican,10,2.5,IQDOLcLk3XOV9C8l6f0Jcg
mexican,43,2.0,1K_vl1JvwRrLORBox0U1uQ
mexican,145,3.5,vN1CYP0WNSPfdmZAstfdOg
mexican,9,4.0,yIZJxyOIMlY_monRsMWyHw
mexican,8,4.0,tdgsi9zXGEMaC_SqO1OzIw
mexican,31,1.5,lh3Nw3YT3d438n9-OwfkxQ
mexican,25,3.0,7lyRdXsBq0Xo3G_RSK0q_w
mexican,22,2.5,MoV1TGBXh9WMPduroGnIbQ
mexican,133,2.5,Gw9wDneQviRAhrpEUkcnWQ
mexican,86,3.0,A0nCLU0qBly0AUm-pvgNXw
mexican,16,3.0,fSgoG2l2GwDjQnLGOekjUA
mexican,26,4.0,-yR4PHWqpkrPopwv4wrC5g
mexican,23,3.0,wg-aw8yFiPO-gZE4ecgWfA
mexican,14,3.5,AFdTJ-UR7Sde95Jw4QdCFg
mexican,46,3.5,fQw2GlDqPgAZYn948BAxiw
mexican,24,2.5,_6Lex6DpLkQ558FFm9NcVA
mexican,1,4.0,Ror9D75yFWbgDXR3wVD0sw
mexican,36,2.5,XrnI4orWsGOCmRduyhyvSw
mexican,2,3.5,NRiOOtxSn9fbOflJ2Mv5zw
mexican,62,2.5,CCSe0G6E8C_XK5ZEYX9EiA
mexican,3,3.5,Es4REyGMr1_p_efUfhy0TA
mexican,13,3.5,W0ict0sDf5QGmHekHOQVhg
mexican,64,3.0,YfU-jCv6Ea87OrL6SIeIUw
mexican,14,3.5,c8vJ0hGKZVcuM0DPY7MKtQ
mexican,45,2.5,W9T7Meu3Q4VmF1Xrxt6EKw
mexican,91,3.0,0mUqijlzmRllplcM57sQeg
mexican,13,4.0,ZWSFufrJhmmplm0YoFL9cw
mexican,213,3.5,4rAXH_bl_iJ1BwHp7I3rYg
mexican,11,3.5,oHYxuPKiNrJn3LQwd3jcLw
mexican,1,4.0,XmogJstBXGY35Y3yjlI9yA
mexican,2,5.0,EHdC-1lUdVCzUgcQus4wNQ
mexican,8,5.0,QDRi3_QRZbqCkrbPoosKWQ
mexican,100,3.0,0An2LzS7tOExGWTHCHJy8A
mexican,1,4.0,AGKAtafCcYTkXtBCYLHQ3g
mexican,100,3.0,_FAzIqlxCYzQ7LhE03ZOVQ
mexican,2,1.0,cXPU-GK6OjItiU7W_qrfsQ
mexican,3,5.0,FUDIv4UrmIoIEXFhPLsBJQ
mexican,13,4.5,wOvCuvf0ftfTxQ-8NJ6V4A
mexican,1,2.0,_T14KPIMrqO7TgKsdzZF6w
newamerican,1732,4.0,Rc1lxc5lSKJYd162JHNMfQ
newamerican,1063,4.5,z5hRX3iJ5Ty_S38iG_WY3Q
newamerican,371,4.0,eTR6nfHvQzvKX7Dcd6JrfA
newamerican,2651,4.0,dMhRafXdr765DHe0k-QfaQ
newamerican,18,5.0,y1192qiuwi3m0tqdt1Dh7g
newamerican,2463,4.5,veq1Bl1DW3UWMekZJUsG1Q
newamerican,345,4.5,u5iwtmfzGCqGYCYOTzQrQA
newamerican,660,4.0,0EtZ1xhnXWp4-ysNVwItYA
newamerican,536,4.0,Xd_l7jtUAZZAAvK8-mI2Jw
newamerican,262,4.0,vGS5X12NYXCl8NpynlxRuw
newamerican,1004,4.0,IOHaEgK1zDvUvB3SfKuGCw
newamerican,30,4.0,q11TljTQd33XCWlVoPyRqg
newamerican,2818,4.0,pfmAcS-g6SiNG0KlLvrqnA
newamerican,403,4.5,unWoFZeSWa0DK1YMekO_Uw
newamerican,370,4.0,r-EDS_eO70HUgDmOk5_8Qw
newamerican,83,4.5,6hw4ibsutVoMl_RK0aAJ7Q
newamerican,248,4.5,5xI0Z0nqbaR-0FnPzg6VZg
newamerican,313,4.5,PnGSE8JGbMZKtdHi9go7Kg
newamerican,163,4.5,GxMhN2PEttvw7CRGIzB6Gg
newamerican,390,4.0,os09iVkYkzIg9G1xEIepiA
newamerican,107,4.0,YA2VxHRtyHsHks4ZMQ4qjg
newamerican,135,4.5,UF9F0A4e7AJHzNPG5zrHUQ
newamerican,1682,4.0,cCesIqo-LQt0cRlZAnrAZQ
newamerican,408,4.0,JXcYD52B4190gIh6_RSXCg
newamerican,343,4.0,BEYmqrP1_TC0nhnTGKkkJg
newamerican,43,4.5,0yMlU3xbdawYFXmjNc0dhw
newamerican,51,4.0,18oBmQQPj_QopK4L7wwcsg
newamerican,150,4.5,Om6KGbN524K6pu9IkPT0Rg
newamerican,36,4.5,AlStrNBqyH6WB9QGMEtcTw
newamerican,736,4.0,xkvv0n7jbl4Ra3Vm_jfxaA
newamerican,447,4.0,qMHzIYzoHYe55I7L65iEQw
newamerican,388,4.0,MyQV4i518ZO4CLudtR8gLA
newamerican,99,4.5,fmrtc7AsD7GS3BAfJ8QQHQ
newamerican,279,4.0,MHtbBc2np3sR7jiV9GphNg
newamerican,387,4.0,mXLrVoEi80WZaZ3agBP5Jw
newamerican,819,4.0,DRitJoNGTkHXZvH_YpLIAw
newamerican,94,4.5,MKMx5TAmzXfjgLdXgu6FVQ
newamerican,5,4.0,RPGhmMXIBEItJpEZnIVzlg
newamerican,1288,3.5,JYNBy2r3LVhJbLHE1bASfg
newamerican,122,4.0,bZUHH0TVoqb-vkC5V84DOQ
newamerican,260,4.0,V_6vz43QxigVJS-afdbtoQ
newamerican,514,4.0,YigI9naNis2hvBtlkXLTvQ
newamerican,296,4.0,Oq1mej1BYfjcdPKkM_5o8g
newamerican,193,4.5,w7iv-eE7jCNKV9EBmRdkVw
newamerican,231,4.0,iZeAlmKKvxnPu5oUKN-B3Q
newamerican,1732,4.5,qLLxS7RwNEjP_jq_KQrPfA
newamerican,97,4.0,M85t-iOAbMpO9mVIKAgwMw
newamerican,170,4.0,F37Gp6exe2v8yuzr_gy5BQ
newamerican,1297,4.0,1z5Nu66M6W8mk5Ap4osZwA
newamerican,151,4.0,WoAvunLY0_L0ix8Vgit8gQ
newamerican,140,4.5,xTWpl9DgIkkr5B8h8_xUpA
newamerican,41,4.5,sGIlOSvwW_x8-in8QmRwXA
newamerican,99,4.5,k5bGHJbAXDw9g_uP42QqDw
newamerican,288,4.0,c1kKAH9XMPNeaBhvnIP0FQ
newamerican,102,4.0,T_d-JdVD-DVl4DzWqQk9DQ
newamerican,497,4.0,y1IV3Ig2_IvWxdMQHbHtsQ
newamerican,186,4.0,zTxoqf4dRIjWn-CK6T0Agg
newamerican,51,5.0,RfxOtJ4SQmEeVX_XjFLWUQ
newamerican,160,4.5,iigqtLntqUS18cXmEXofIQ
newamerican,81,4.5,nKjEA5nW5zm2MjD2ukdTtQ
newamerican,650,4.0,7fSrrMD75A210TJg8oq-6Q
newamerican,114,4.5,obBh14Cy3hp0AbriMPefzg
newamerican,244,4.5,M2wnfA4K3DVwuAv0DCPTdQ
newamerican,337,4.0,dzlhiEg7nE49iReUC10w_A
newamerican,1418,4.5,_gzXNKarTxagBp6_PkmQKw
newamerican,300,4.0,PHSsvGDW6Rh2pGWEDTrDew
newamerican,413,4.0,Phi_yESeDQJduuMDdwX4ZA
newamerican,205,4.0,Ulr_Nyp2nvt82EPH_BiftA
newamerican,231,4.5,3gqKLANaXNsHZnPDjKrcTg
newamerican,304,4.0,51_f1MyuRFpEIpzb57YmEA
newamerican,307,4.0,xhuDOqY9G5mPuSqBnMCaYw
newamerican,362,4.0,J5y7oRfiGtxFDkYGKxFZkw
newamerican,103,4.5,ZgyvDF_hOWas3SXe0Hj7hA
newamerican,327,4.5,TMzgYJWl-DeKaA3kGcuK8A
newamerican,208,4.0,T-ciFE0hc6O2JDY8Y1cDgg
newamerican,299,4.0,vYGi3439teYg1wPzqVcHUA
newamerican,1027,3.5,jM32lvyFQYttLJnpT5rXoQ
newamerican,1405,3.5,puIxzUYl8hhVfWJRaMsZcA
newamerican,1039,4.0,D1jp3pfGvyYyaXBN8iJRBg
newamerican,168,4.0,FCms-eFFxnpMLm09AJridQ
newamerican,14,4.5,c4fhzEx1za54hrbkhZL5HA
newamerican,389,3.5,I4LSdJd2Z8M6VNLhbX3aLA
newamerican,138,4.0,56qlj1cYlqNzmG0xllGg-w
newamerican,149,4.5,ePqKbqXFBCbwBaWiN2Jo9w
newamerican,73,4.5,6G0urbBDz_CnYnGXApgUcw
newamerican,125,4.5,Orbsfc3nI21mQ8cwSPahhg
newamerican,275,4.5,x7hsZRd_MyrUgAW91FM9qA
newamerican,465,4.0,BSv3awhABROYjjwlQaQ-Qw
newamerican,873,4.0,sVG1whNWHhlbjP6p027YcA
newamerican,16,4.0,bMc_vEplFI56k1Jng1-dsg
newamerican,157,4.5,9kCcNKe7z9GZFU3NhkoExA
newamerican,212,4.0,LJaLQby_H8E9eHvcIW0xnw
newamerican,259,4.0,tRZcEKBNNwiZw1_Px_POag
newamerican,368,4.0,38YuedP0ItlKbC-ncJ1XCQ
newamerican,132,4.5,v8_MaF5d2u5qZ6evINBsig
newamerican,88,4.0,3rgdWZzPpcxeAMU7PXgoKw
newamerican,731,3.5,Jhx4OoFjXFp0YxqbW0KQog
newamerican,235,4.0,QrDNHQ3oOEc5s-zLzu5fVA
newamerican,100,4.0,GpWXEpVyehmKP2WQsD_Y8g
newamerican,127,4.0,fanlKZzN-fI9LywqQD6EHg
newamerican,313,4.0,9AXTJkwXdWaJaQkCjpj6mA
newamerican,501,4.0,UG7pKdu-NaF-GhzRx3dVkQ
newamerican,177,4.0,DyPK6IyY-8xIqQWT4HqJNw
newamerican,287,4.0,ZgpmuOHlmuvXO7uwLtkkFw
newamerican,109,4.0,qcMpRNrnS6gggYv28dgm_A
newamerican,2919,3.5,UXVDyIzmO5kmJnlv-HDXLg
newamerican,157,4.5,xI0H0K1MAq1U6NTp1xFreA
newamerican,301,4.0,4hukJNoy9F2ILYJZWl4Xlw
newamerican,302,4.5,Py_oBQpNR8kMI3GbH-71Yg
newamerican,238,4.0,yoPMDATGXh_8NR7I0SW1gw
newamerican,305,4.0,1nQZbtmjODUgPm-QQdKrhA
newamerican,1091,3.5,Kbk_759zwP0Rk3SAXdrWHg
newamerican,448,4.0,moaPtBNbQ5VNu2Z0ilCVGQ
newamerican,64,4.0,f-WkzzSaAA_mdDmsKlJ4sw
newamerican,99,4.0,ADSa2wvsmHeU4a2g5a6tQQ
newamerican,678,4.0,YgQ1AVY9JLSMjSRX3Hzj1g
newamerican,100,3.5,p78LDlztKCqlZT_90lDFYA
newamerican,193,4.5,1Jjg8-vQVRQqqtL4sODi5g
newamerican,270,4.0,zHqDuMznom7CLp2lqV8q0g
newamerican,208,4.5,GticI2JB8Iw2ktRfLv6aRQ
newamerican,305,4.5,3Gz07E5YJjDTJPSuzsAStQ
newamerican,272,4.0,KfGUOaZobIxU5zVzLdgvdA
newamerican,99,4.5,CexqMejtDRYOx9EH6xsVkA
newamerican,72,4.5,JEuIdK9hzci9g_TuwfnZ_w
newamerican,269,4.5,N5UY113nNpeKdLPv0cbMjQ
newamerican,420,4.0,shTLI1GCcZ9rosFdt8d2Xg
newamerican,217,4.5,o5HNVvccTdsiGjT4Pubddg
italian,327,4.0,xbrQ2dHuQoFJmNxAuOky4A
newamerican,549,4.0,AawLwOYZwMf_9wkShExfuw
newamerican,311,4.0,lQKKBtdp7No9HJ_tW6PuAQ
italian,357,4.0,kDJbzzmCEjFbyDQ-lSygvw
newamerican,86,4.5,FJepPR5CYRggxRwAjlqg6A
newamerican,240,4.0,FFwDFLVBTQvuacl4l1ODew
newamerican,110,4.0,HdYmIA2jRBbKnU1mGJ9a3Q
newamerican,115,4.0,59c0qGZzduYOGopDx4KXuQ
newamerican,346,4.5,TDyu1-6XF7r1jc13j7nDNA
newamerican,70,4.0,3axYlGbF2M-rHjz0uhKFcg
newamerican,595,4.0,Ps0cOZevNA1M9M5_z7W3oQ
newamerican,312,4.0,Li52Rr6BM4bGNYdpn7H8_w
newamerican,174,4.0,1ExwosnCMtb7D3SF5ovo6w
newamerican,6,5.0,cRsIsiuoV11zX8oLY8brhQ
newamerican,591,4.0,SF2G4QfcSV03sMCSsv5s2g
newamerican,106,4.0,oRCbrbLqvOcBuWPzSjOllQ
newamerican,868,4.5,4Objcs7HXSGuzpb0SOa-Jw
newamerican,54,4.5,zXCGF0XtqjOv1s4DUHOtqg
newamerican,38,4.0,sBL7J7s4Rnul40-MB0hXbA
newamerican,130,4.0,qYuWyqWH5zfKJfJ6obuh4g
newamerican,415,4.0,zUv1BNm_a9-3DkxrCG3tng
newamerican,364,4.0,Lw044EfH1h3XhUhri3ExfA
newamerican,772,4.0,XoDR_T-ZKYJtZgCocEDcyA
newamerican,374,4.0,-BOAKHyKKAXE1WhuVpMFkQ
newamerican,297,4.0,WDCA17TmVOAMWgMLHc2E6Q
newamerican,694,4.0,l2u-IHL-rNz0uvn6-UC-Rw
newamerican,526,4.0,owYYuyLvlsdjLz68c3SSfg
newamerican,236,4.0,CV34WV9aNsERlQACAJSAOg
newamerican,136,4.0,toxwdOCz37bX5dJ_O1h2Ew
newamerican,1677,4.5,PBUIaPtgnhmdHE3KHglK-g
newamerican,157,4.5,lcI9kOcRqxxMhM4b5pHqsg
newamerican,681,4.0,OqNmzS2N2I750zYgUC6IgA
newamerican,225,4.0,RXX8EgFdSFl_uEyq7FhcNg
newamerican,274,4.0,S1dsXbNk1NRy71eIhm1TmA
newamerican,179,4.0,W0sXHSSpkiMEDJiBmSLNYQ
newamerican,301,4.0,8wMJdpw2R_4VfS55itB_gQ
newamerican,706,4.0,T3k3vbXenuGQbsiCC4G7JQ
