bestAnswer,score,Cuisine,NumberOfReviews,Rating,RestaurantId
1,9.72E-01,mexican,49,4,AUm7If5Cbvy20AnmyxE-xA
1,9.86E-01,mexican,441,4,PAJdNrD4HFBN16OAFeDx4A
1,9.86E-01,mexican,96,4,oNYP0AFOSw_oZEHkF_f0kQ
0,1.54E-01,mexican,224,3,aStZY21Qmtzm1IS8y1_81g
1,6.08E-01,mexican,18,4.5,6eihmCzFJvolelWSW7-VPQ
1,6.08E-01,mexican,12,4.5,YS21bp9Wp715X75r7eTzxw
0,8.36E-02,mexican,28,3,nHqiBVlknr_LB5A00ynijQ
0,8.36E-02,mexican,62,3.5,TC61f2--clpc5stluHkBJw
1,9.86E-01,mexican,96,4,LXeUqlG7z4_jZG6rXvhnzQ
0,1.54E-01,mexican,198,3.5,g2uaHoIX1e1Y2E63t6DLrg
0,8.36E-02,mexican,47,3,6_diNjI8MJUWDyYT2mjvSA
1,9.22E-01,mexican,3,4,6NBXf3fOJYL365PoaD2qAA
1,9.86E-01,mexican,226,4,vsQjfOXS10MQ8_CZ3amhVQ
1,9.22E-01,mexican,2,4,3oDDddw8eggbiEkthCRK1w
1,5.92E-01,mexican,31,4.5,9YQAFztjRb1WdEr_kCBVAw
1,5.97E-01,mexican,7,4.5,d8QeS1gUQR06daD4UOR-CA
1,9.72E-01,mexican,41,4,MxrjY6myVl8vK0YvCT4r4g
1,9.72E-01,mexican,69,4,H08vCdbcP3oy0cBEKqM5KQ
1,9.72E-01,mexican,29,4,lnvvEay-dxakpiscM-dZbA
0,1.54E-01,mexican,261,3.5,XJ8EaZig8kn5z984eeoCRQ
0,1.54E-01,mexican,202,3.5,WE064Ln20S4MQVT1hETCCw
1,5.97E-01,mexican,4,4.5,99-sztsdc3Xlpw_Lc5F5Ng
0,1.75E-02,mexican,5,1,wx-UqzpSzZTENGfasBm65A
1,6.08E-01,mexican,11,4.5,h6av58AtWYPrMf5V72Kdug
0,1.54E-01,mexican,104,3.5,9qOUxAQD6Tasr9TVUlSvdg
1,5.92E-01,mexican,21,4.5,4QVG74AmkmhjE63-gwyWow
0,1.54E-01,mexican,238,3.5,rPTtQ-FO_F9tMJDl3m50Bg
0,1.54E-01,mexican,154,3.5,oZ9cRTtb0dqDT_KcMdMvoQ
1,9.86E-01,mexican,160,4,Jh6bSOaw0ftGh9ONiwr7nA
1,5.92E-01,mexican,37,4.5,sBP8072dTkHDHyS8MTaZcQ
0,8.88E-02,mexican,18,3,w1kb4IQoruFofYuZzVTJjA
0,8.36E-02,mexican,64,3,SiwsLmJ_7sxt2C7S-8muTw
0,8.51E-02,mexican,5,5,T0ZLnzByb3z0VYQ7hd1icA
1,5.97E-01,mexican,7,4.5,8-boHR8m_gWYHF4XXasYbA
0,1.54E-01,mexican,155,3,DmLmy-enZs9wOWhFJF3p5A
0,8.36E-02,mexican,24,3,5f9_1CFIvmPbtrs4znw7Lg
0,8.36E-02,mexican,58,3.5,9laSSXnr4F16gURfUBbZTA
1,9.22E-01,mexican,3,4,6tAEX0-DoDu3VNv4J85qog
0,1.54E-01,mexican,480,3.5,ub2VfE7SRLJABAClzGZp3A
0,8.51E-02,mexican,7,5,4LtYkIqywyns24DbE02a8g
0,8.36E-02,mexican,81,3.5,hRiemFSaUuTuYexm1dvu0g
1,5.97E-01,mexican,9,4.5,r23ZiJmpBWBIvQlT069atw
0,8.88E-02,mexican,14,3.5,vFe8ekur1Jgq8muvWAi0LQ
0,1.54E-01,mexican,89,3,ENkPMKDMz_c308FB9EXF7A
0,1.54E-01,mexican,229,3,JzUg9hbxpAbyvs0JzbFruA
0,8.36E-02,mexican,25,3.5,hUo4q9yZmZTyI-GECcP7ow
0,2.07E-03,mexican,342,2.5,YjAM0lKyc_ysySljDLfH0Q
1,9.86E-01,mexican,147,4,1vkYZbdwMpqteI8x_sS68g
0,1.54E-01,mexican,148,3.5,kwknIGiHza2sjdt-bwPGwQ
0,8.36E-02,mexican,42,3,b1YI5HyveAliyFh7Tuiszg
0,1.54E-01,mexican,116,3.5,UJYLVyqur-3dX9DtUDkzrg
1,9.22E-01,mexican,1,4,gYKS0rV9G0dzYmYOY5Ph6w
1,5.97E-01,mexican,9,4.5,LV_DKhthhOYbZF-nHvzEyQ
0,1.54E-01,mexican,445,3.5,YKAwpTnKO-n5vB9-pqaCLQ
0,1.54E-01,mexican,227,3.5,ZIfh0Vv86ktGZDdM3YME-w
1,9.72E-01,mexican,67,4,RNYpDA-Dd9HPEPU0Eo7fhw
1,5.92E-01,mexican,76,4.5,DnvW3-wKaY1foT1uBz-aIg
0,8.36E-02,mexican,61,3,#NAME?
1,6.36E-01,mexican,619,3.5,frWu5KfSULdCHd0GmA-ytw
0,1.54E-01,mexican,189,3,sbdRT4UyIYTFrXfCKraAhQ
0,1.54E-01,mexican,285,3.5,4IE9hPuy5QIWVdaETUEG_Q
1,5.92E-01,mexican,35,4.5,9tlYA026rvZ0m6OBUeZX7w
0,8.36E-02,mexican,38,3,L3eLMxaY5iZIxlSYgU-w_w
0,8.88E-02,mexican,18,3,OjQw8oJGE1m-g0gCgm4pLA
1,9.86E-01,mexican,320,4,sLWWrz0iteDNQQJJ21FBUw
0,3.36E-01,mexican,2,4.5,GVc1Eh-Welogn5qgaK-PFA
0,3.36E-01,mexican,3,4.5,PFJSFsR6c3w6ibccZ634ug
0,3.07E-02,mexican,2,5,TlrkRdpXjSG-4RdabVD_PQ
0,1.54E-01,mexican,135,3,xwOhe0kIfB-ogOkxRcKtVg
0,1.54E-01,mexican,183,3.5,Ay38C7i2ziGjjoG9Q6Bo0A
1,9.86E-01,mexican,100,4,mY_dEQM9poopjV0y4Hvnww
1,9.86E-01,mexican,176,4,yqU1-chsjix3T4EMY2MyxA
0,3.36E-01,mexican,2,4.5,lL5DgsvOuiI8nMQcjK1bMA
0,1.54E-01,mexican,105,3.5,MEmKGwYjjkoibhNd_Tdtbw
1,9.72E-01,mexican,46,4,iGIBOJw2Z7-n7MHKy-RT5w
1,9.22E-01,mexican,2,4,mBXOKTfxcIrDBEoVTbkxpA
0,8.36E-02,mexican,43,3,8MuksQTgBH-cm39lgD_OYQ
0,1.54E-01,mexican,130,3.5,CDHPw3Jb7iFsNOPIDWNhLg
1,9.22E-01,mexican,3,4,fMjB4RkJ_FLd7nkaGOyJ9A
0,8.36E-02,mexican,26,3.5,vMTTFjgFKKua4VuAFX393g
0,8.36E-02,mexican,63,3.5,PZM0lwv0i0ZRpyzioRU8SA
0,8.36E-02,mexican,42,3.5,GsMmzzzGATnAnMP-HmYSqQ
0,8.36E-02,mexican,28,3.5,LadVV0-x3FK7yIagrezX9A
1,9.72E-01,mexican,66,4,snORfbD1AkFlRtlITvS_YQ
0,8.36E-02,mexican,34,3.5,GXK3j99VZK-7JJ0YrtIR0w
0,8.36E-02,mexican,36,3.5,uZ6nRdD3_XX51vu3ihYyzw
0,1.54E-01,mexican,128,3.5,9vISn2VuyhBgB3C1I6pyvw
0,8.51E-02,mexican,6,5,nV-LbnEV_2OwXvXRany1sg
1,9.72E-01,mexican,36,4,gKJ-rb2di7fPGIuIjF0ylw
0,3.07E-02,mexican,2,5,tQDQ_hR2NNXuvkgNDc0obw
1,9.72E-01,mexican,9,4,hrqL3hPt46Sz4tDCd2dwQw
1,7.44E-01,mexican,86,4.5,veeKjzzHsO9e4wKLxpuhtQ
1,6.08E-01,mexican,19,4.5,mJVO64T1WWzJYvNlbLSQNA
0,1.54E-01,mexican,227,3.5,V7_IQ1ab69JilAlgrSnMXg
0,1.54E-01,mexican,152,3,v0vKiXBcrTGD3jR-tf8ujA
1,5.97E-01,mexican,9,4.5,JRuneSzfLdQU0UMNM3BefA
0,1.54E-01,mexican,239,3.5,vZZK2TY8_oZefgSYbgtYAQ
0,8.36E-02,mexican,49,3.5,Fdef_OQU2h9cCu9wsDA9tw
1,5.08E-01,mexican,763,3.5,jYAqup9AF9N9wYAWYanZ-A
0,8.36E-02,mexican,40,3,bO8x1Xvtyj4_gUxtX-sjrA
1,5.08E-01,mexican,684,3.5,x9wa2M7gvf32swUSBP3uXA
0,8.51E-02,mexican,4,3.5,jg5gzvjMO1-bNLI9NuP-4g
0,1.54E-01,mexican,161,3.5,p7MviobRqz5rvdzmsjBdEw
0,1.04E-03,mexican,48,2.5,TBMDCBzOo6vQzqI1G0jgEQ
1,5.08E-01,mexican,655,3.5,5Ota_iMwlPLPrap-KfQrgw
0,1.54E-01,mexican,284,3.5,ir1jLDagZiMaHo7My4oUDg
1,5.97E-01,mexican,5,4.5,ePdAQHh3ZlktMZ4YTLWpwg
1,9.73E-01,mexican,17,4,U5zFfGUDhuJPdZsBzcZ35Q
0,8.88E-02,mexican,15,3,c8c80FVXGUE7aPGurux3xw
0,1.54E-01,mexican,86,3.5,Q10FeFs1mtNchv1NbNcsLg
1,9.22E-01,mexican,1,4,#NAME?
0,1.54E-01,mexican,117,3,iVjmB-Ei6s5oljif0VQxvQ
0,1.54E-01,mexican,175,3,HwDu45zV90Wmprn6sPttCQ
0,8.36E-02,mexican,25,3.5,XVFoTK6WP94dlwWTew89kQ
0,8.88E-02,mexican,12,3.5,iEvK-vJz9S9DIy25SnUT4g
0,1.04E-03,mexican,27,2.5,ddaUQkqC53gzOGbMrdVqig
0,3.36E-01,mexican,2,4.5,l5F-oBspaxC7hqpMObcSkg
0,1.54E-01,mexican,147,3,DhivGpHqgPy1f1gSXhrvPg
0,3.36E-01,mexican,3,4.5,0lkWB7QbmeXYHBL6bbecQQ
0,8.36E-02,mexican,82,3,MRF4bNFPAyHe2rMS1yZobg
0,8.88E-02,mexican,18,3,IZfGMU1rRtXsiqfojsS-Gw
0,8.36E-02,mexican,54,3.5,T30fVIwEeJMvJQm9tikXbA
0,8.51E-02,mexican,8,3,zwi1iX5X6fCWCKl3wt75fA
0,1.54E-01,mexican,201,3.5,HLPCElXTqPD6JERdnJM_gQ
1,6.08E-01,mexican,19,4.5,sNr7HL0CE9AJu_SJNfRBZA
0,1.54E-01,mexican,129,3.5,R4L19kfjFVoJoiRw_nXmqg
1,9.72E-01,mexican,5,4,nLGaT5Uqe7xnSvXCuesiYA
0,8.36E-02,mexican,21,3,wxinBSmutHlOpsSAWu-lOw
1,5.92E-01,mexican,48,4.5,uOaiLIkwFbOOAc0xoW81XA
1,5.97E-01,mexican,7,4.5,vQKwk9tZZrdFQ4KiYggfjQ
0,1.54E-01,mexican,347,3.5,OG_P-C9fK_0Y-YYwwKfxBA
1,5.97E-01,mexican,4,4.5,orlKht_5oVoL_4UfwJ57LQ
0,8.51E-02,mexican,5,3,zOE_WOF0qOUtSxH_s9NTRA
0,1.54E-01,mexican,478,3,LyCE268_fz_MAZieFZY1lA
0,1.54E-01,mexican,147,3.5,rkPpLoJKMUTNmd-uyqfq1g
0,8.36E-02,mexican,34,3,PtiKYwe-8DlwNOabLKgUpw
1,5.97E-01,mexican,7,4.5,mBFnE5EDUwpZiEsSf_1piA
0,3.07E-02,mexican,1,5,9zDsowzRt5Dx9MXpt6WJzw
0,8.36E-02,mexican,24,3.5,V1DdkgD8O2B33GruALTBNw
0,1.54E-01,mexican,306,3,h7_M3CISwvFVqgLG8xcSbQ
1,9.22E-01,mexican,1,4,b333HcGIvc0EBmumNmKkZA
0,1.54E-01,mexican,84,3.5,WZLhPYaYSFy7M_-Jh1VuNw
0,3.36E-01,mexican,2,4.5,69X4XVef3NRV_LlIvEuXug
0,8.51E-02,mexican,5,3,gCgs7jvLL__s4tzQUK0s9A
0,3.07E-02,mexican,3,3.5,zFoYn0W7VJdAms-wXNWLzw
0,3.07E-02,mexican,1,5,IrXmnf_RLpSsiRNH4G8LHw
0,1.54E-01,mexican,407,3,wtQHeGI3L04xCJ5jODsRlg
0,8.88E-02,mexican,14,3.5,rmvjFa7yaIEh6ASQkAHz9w
0,1.54E-01,mexican,155,3,EU7d7_D9cQuSWL1iFvFz0A
0,1.54E-01,mexican,225,3,gCwbwgUkihSjK75EpzwWHQ
1,5.97E-01,mexican,8,4.5,8J5Nq59GFqWEcKDQlRZj2A
0,8.36E-02,mexican,26,3.5,QcyaduBa1llS3LlLfVKjZg
0,1.54E-01,mexican,120,3,3_8uwehn3Pie7WC0lfmOqw
0,1.54E-01,mexican,502,3,2WjCRp9PwNzM-6HrY1V2Gw
1,9.72E-01,mexican,32,4,ueL0t_7Yu_ev2RrWK9dgDA
0,1.54E-01,mexican,295,3.5,qHbQ2V9K_GJqLaOaielk_Q
0,3.36E-01,mexican,3,4.5,IuKDP8HVHk7zsud1DXaPSQ
0,8.36E-02,mexican,48,3,mIb2fcxjJ81y8omv7oyi7g
0,3.07E-02,mexican,2,5,q1j4Xgq0_myV0hzgTZ2nkg
1,9.72E-01,mexican,10,4,falSn6tDPEp-gf5O-wuarw
0,1.54E-01,mexican,172,3,tKpTRuNe7JJD6IYFPVCXNg
0,8.36E-02,mexican,24,3.5,a8zC7ZxpmfXOw-5fWAklRA
0,8.36E-02,mexican,55,3,5-PKx1IrqV8dg7dyUCjvKQ
0,1.54E-01,mexican,203,3.5,XYyIWs-3J4bZRZDfcsMquQ
0,8.51E-02,mexican,7,3.5,JRiHG5F7Dc3Ce1YKBet3wA
0,1.54E-01,mexican,86,3.5,2ajolU30h6rq66lm-qU1_w
0,1.16E-02,mexican,650,2.5,POGfmcCkuLpkP_Vz98DuwQ
1,9.22E-01,mexican,1,4,5wm-lMz4NP4atf6zAjGf1g
0,1.54E-01,mexican,393,3.5,mVaslo987DCd3YC_0FtWxA
0,3.07E-02,mexican,1,5,0t_fKf_rNPYgm6YPgy930Q
0,1.54E-01,mexican,208,3.5,X8Tg6XHKERw-vdWRU4oH3Q
0,8.36E-02,mexican,48,3,3l_Zr3YGr6cCwcKIAcPvOg
0,1.54E-01,mexican,384,3.5,JYXDcwqsWp3d5tifAwgQ5Q
1,9.72E-01,mexican,5,4,PotH1620yj4bJtGKL4bJPw
0,1.54E-01,mexican,244,3,fTyE8UGWb_4Q05fd_H6YPg
1,9.22E-01,mexican,1,4,_WXM0nmGO3oMbVVfFsugVA
0,1.54E-01,mexican,378,3.5,t86q8MbsrW8pB8bmfwPWTw
0,1.54E-01,mexican,164,3.5,FjeUodgFr0KCWJ1ylvGjdQ
0,8.36E-02,mexican,52,3.5,GKF0TK-aSlPnCFxfvz5v7g
0,8.36E-02,mexican,24,3.5,RCvhTT8MQegsFEZAvKLrGA
0,1.54E-01,mexican,106,3.5,KRyzOZnbK-A7NmJM7xn21Q
0,8.51E-02,mexican,4,5,v3dmPrIDJsvPII0WACZvpg
0,1.54E-01,mexican,199,3.5,KzJYO3-2k9XJhOHVpXayZQ
1,9.72E-01,mexican,29,4,ZVtui4cnUs7iXRJMDD1GwA
1,9.22E-01,mexican,1,4,sp0TJe-0NrjbNf5cl8BOFg
0,1.54E-01,mexican,101,3,Fj9ZANHw4gVd1W7UljnTFw
0,8.88E-02,mexican,17,5,X7T2c8sme_b3YQFX38buVA
0,8.36E-02,mexican,63,3.5,Fp2QuKOu_zCjOxbyCLfnjw
0,1.54E-01,mexican,254,3,UAEQ0J9QmAJWv3vL5HEmeg
1,9.72E-01,mexican,29,4,fmWPll4-PI4PTx_b_E_-Hw
0,1.54E-01,mexican,116,3.5,qXdxckyNMQ_jFz7ZFvAWXg
0,8.36E-02,mexican,47,3.5,2nlk5jyPQw35HGfl9vfbqw
0,1.06E-03,mexican,6,2.5,rX_vyMMqcn77hc-EFGMdMw
0,8.51E-02,mexican,4,5,l9-qUMM99-8yxZ5uQD2Vyg
1,9.72E-01,mexican,32,4,NgkQtIzMjUISyAreyzrtKg
1,9.72E-01,mexican,24,4,R6HNf-6vmUtT1L-44uK1gg
0,1.04E-03,mexican,48,2.5,BD2LXznE-qO5C2lXLrSrBA
0,8.36E-02,mexican,29,3,_5z4Ekuo0J8JLKWpTLap3Q
1,5.97E-01,mexican,7,4.5,tFIiJ49W47o7QjXNpMtlGQ
1,9.72E-01,mexican,30,4,XGdUYzkPkX94RoLlPDymeQ
0,8.51E-02,mexican,9,3.5,UfiBkytwsoff5pF-AStMPA
0,8.51E-02,mexican,4,3.5,6XEfk-bAKgY6lHa988z4uw
0,2.14E-01,italian,8,3,TmVOi5Kl6OGXGPj8cn1XyQ
0,1.54E-01,mexican,96,3.5,#NAME?
0,8.36E-02,mexican,60,3.5,VoEB81AQajTsatt56aiTLA
0,8.36E-02,mexican,48,3.5,Hbyt2CQQg97nm-hNjOaH2A
0,1.54E-01,mexican,201,3.5,7xW-mmylJCNQgYw88Ur89Q
0,1.54E-01,mexican,299,3.5,qr24KgWcZGUhKZIPyVMsNw
0,8.88E-02,mexican,19,3.5,ht2lc-By8ilj2IQKK4vn1A
0,4.27E-03,mexican,14,1.5,BkgHpSgdLg2sRHJUb4oPrg
1,5.97E-01,mexican,9,4.5,TleAd45T6-9TP7FBO19dww
0,8.36E-02,mexican,23,3.5,XHEwVik6P2mQV1MTIfynJQ
0,3.07E-02,mexican,2,5,AGwgDMaC6m4CjOohQRIBcQ
0,1.04E-03,mexican,43,2.5,JG8I1A40Qc7GgOsLnBPkjA
0,1.54E-01,mexican,228,3.5,qZfJbJPxZUkC66lRldcbGA
0,8.36E-02,mexican,49,3,paogBWxBRdyByOGAkln8Lw
0,1.54E-01,mexican,479,3.5,cBxEb4Z363zhjn5PHys5jA
0,1.54E-01,mexican,155,3.5,JD5KWviP-TRkTYEvOO12kQ
0,8.36E-02,mexican,44,3,IwCABldBA_oOg6S2LnAXYw
0,8.51E-02,mexican,4,5,OgAp5yIlfVSOqKSn6c9dLQ
0,1.54E-01,mexican,224,3.5,JywbRdA7yskb-06WbjUjKw
0,3.07E-02,mexican,2,5,b9y5FEHQPtcaLOnO1YJmjQ
0,8.36E-02,mexican,70,3,wflQFYM4PHZM5sfWXl0aOQ
0,1.54E-01,mexican,138,3.5,DaZ7-WpvtPkZxViVzt9pnQ
1,5.97E-01,mexican,10,4.5,#NAME?
0,1.54E-01,mexican,168,3,LghHcDB42fkYx43rVq-O9w
0,8.51E-02,mexican,9,3.5,FIe8X2UA5bS68kdbyEOOAA
0,8.51E-02,mexican,4,5,Zh_52Qun5eAhcYb6LOfNWw
0,8.36E-02,mexican,26,3,xltWwLEU-W0OHreJRW_jSA
0,3.07E-02,mexican,1,5,Npf5VP-WnGqNRfvx5xbe5g
0,8.36E-02,mexican,66,3.5,QbDy2I6ENbHP-B89tH0sUQ
1,5.97E-01,mexican,6,4.5,jYRhiPw2qCSWxZTcp3DzIg
0,3.07E-02,mexican,1,5,lOzgdc3RareiFMYfNTsBig
0,8.88E-02,mexican,13,3,sBzGM5T8qKtE2hRLpK8vFw
0,8.36E-02,mexican,30,3,QLbWZMiqzV6zTPXS3nuzjg
0,1.54E-01,mexican,179,3.5,ibiATQS8ZsG4XlKSmenB3g
0,8.51E-02,mexican,6,3.5,ddvbwmXjOfcOT7Saei42QQ
0,8.36E-02,mexican,27,3,L3ekOOsyK_HfFrf5MzQA_w
1,5.92E-01,mexican,35,4.5,a9rBsBs6DFNbsKvAmbq3BA
1,5.97E-01,mexican,4,4.5,9tnvoZ2MAeIpChcX4DHbag
1,9.72E-01,mexican,36,4,hLwzr3ku6D2zsW9OUmp6cA
1,5.92E-01,mexican,21,4.5,4xR2g3e_w9APSdvln8cwFw
1,9.72E-01,mexican,61,4,EhJO7B2hzHq8NT8iFKoCwg
0,1.54E-01,mexican,107,3,E4wNBoe1PD0pCyF6qr-xbA
0,1.54E-01,mexican,114,3,QxqN_tZQmkVQ1TjwCpnQUA
0,8.36E-02,mexican,43,3.5,v9BMwe8sEBBZYsJAFOY7Zg
0,3.07E-02,mexican,1,5,KF6SeIlSSy3ZJ_uAwL1TYQ
1,9.72E-01,mexican,24,4,Uj3QA_FsDcGtn_kpsIxU1w
0,1.11E-03,mexican,13,2.5,YuBLRUuQ7J9rGZzrC91Qmg
0,2.07E-03,mexican,167,2.5,qmSBFiAikpyUO3JA8ez1Ow
0,3.07E-02,mexican,1,5,JXf9ivbb0CPELChqFfGnNg
0,3.07E-02,mexican,1,5,zbdJ9GaQND4jKJalq3AEug
0,2.07E-03,mexican,193,2.5,F76RYME8VeIIJDkVCOe0rg
0,3.07E-02,mexican,1,5,Hgd9S3yF78Yv6mewc44QVQ
0,1.54E-01,mexican,378,3.5,hiEgXuKHzCZDg6ByV0HuTQ
0,1.54E-01,mexican,162,3.5,PqX9bDlDCc6qOZd2vw4tYw
0,8.88E-02,mexican,14,3.5,f6mK_GJvrY8PJo-Ni1IGkQ
0,1.54E-01,mexican,101,3,juULANORQ2onWkEvSMjlaw
0,1.54E-01,mexican,112,3,8F3LlIYk4-Fn5HBC_1r6Gg
0,1.54E-01,mexican,162,3,fiq7MmwYOPuKzDrZEmD6TQ
1,6.08E-01,mexican,18,4.5,lf1eKRAy_ybZZrnd41x58g
0,8.51E-02,mexican,8,3,vtdynuDGQcstPMnNqlSt3w
1,5.97E-01,mexican,8,4.5,5VjJtOBOOnZRx4KC71IpXQ
0,8.36E-02,mexican,37,3.5,yjg69OagV5rF6_V_zpEsHw
1,9.72E-01,mexican,39,4,adr4Cg5A0G1cRoVqw72iDA
0,1.54E-01,mexican,405,3.5,VOAryQk18GIxwErygoranA
1,6.08E-01,mexican,13,4.5,qRBNtBBHSD6yJbxfJjUAcQ
0,8.36E-02,mexican,54,3.5,KX7-L2PTl_ZM1ufx2tVVVA
0,8.36E-02,mexican,80,3.5,WJIU2Cu6i6-9n-ZUE5rEQA
0,8.36E-02,mexican,55,3.5,UXIEHwXDbd5IcTfK-m_P-g
1,9.72E-01,mexican,27,4,-82ju2_ebCeX3_mCcvTI_Q
0,1.54E-01,mexican,423,3,j4ZaQA8Ht9MFKz942uRG7g
0,8.88E-02,mexican,18,3,1DE0dfgDczWc3NKo5CLCJA
0,3.07E-02,mexican,3,3.5,Isc_IzHr-HagAvY0u--_dA
0,3.07E-02,mexican,1,5,fKXKTKpMBQykSfrodRJaog
0,1.54E-01,mexican,194,3,4Fe6J1brxdVHdhFW1iKUlQ
0,1.54E-01,mexican,153,3.5,wAmWk6hQaHjREDVe8z2otA
0,3.36E-01,mexican,2,4.5,cwAYXQf_2CnHRfh4tQ-haQ
0,1.54E-01,mexican,105,3.5,eZ0J2lwGdOBZHQKTC5hQYQ
0,3.36E-01,mexican,3,4.5,KCKtnYuIh9w8nWXWL11mfA
0,1.54E-01,mexican,90,3,rb84INY9Uk1_S4vHCdPXLQ
0,2.07E-03,mexican,212,2.5,3M6CsWQ_FIAzpxnuqq_eHw
0,1.54E-01,mexican,216,3.5,hyKnC3_a86vaY2iZUkygWw
0,8.51E-02,mexican,10,3.5,Xrz4pfFCo-cFzcTqUPPkaw
1,9.22E-01,mexican,2,4,PEs-OAHG5CFJwEB8bN_98Q
1,5.92E-01,mexican,38,4.5,dKI9VFUjQbiFgIRs00C8qw
0,8.36E-02,mexican,36,3,023ivwWL8ruoHsr3-AaGFA
0,1.54E-01,mexican,307,3,foAYWheDCF9wUyKPuOGYow
0,8.36E-02,mexican,66,3,etceI1Kf9CTAu7VpRqy65Q
1,9.73E-01,mexican,14,4,z6SKrIMATXU5JZ85D9ecuQ
0,8.51E-02,mexican,5,3.5,#NAME?
0,8.36E-02,mexican,78,3,D1zMdl-vHRZHQctWeq3brQ
0,3.36E-01,mexican,3,4.5,D-r011D1AfUwt3lQOPFnbA
0,1.54E-01,mexican,200,3,22hJnIdH-_UryUCvdjCChg
0,1.54E-01,mexican,186,3,R6cdgEFQwu0vDllP5tEWUQ
0,3.07E-02,mexican,1,3,r17c5fsnuV1FHfwIxnpAgw
0,1.54E-01,mexican,168,3,_WWH46Z3RvdM6TO3hqVa8A
1,9.22E-01,mexican,1,4,ymOnfGk4cGaBuIl4Nue1EA
0,1.04E-03,mexican,54,2.5,cmUAEag_wLyh8LsHWJTpvQ
0,3.07E-02,mexican,2,3,Ja69M3Q904DRtWhRFRSmNw
0,8.36E-02,mexican,58,3.5,OM0B1aDTs7uLWuvPikDIVg
0,8.88E-02,mexican,18,3.5,3V7W97p13cb_02fsrPfJJw
0,8.36E-02,mexican,49,3,PuXmsdsI2gqouAGWyhQe7g
0,1.04E-03,mexican,49,2.5,OICgilPNwolv00z7d1Y37w
0,8.51E-02,mexican,4,3.5,EZZh8594pRwAM1e_WVGeFA
0,4.27E-03,mexican,14,2,SzY2JgVPvbOsDwkao0artw
0,8.36E-02,mexican,62,3,LuCM4SY_aIQc9Foblxz0ug
0,1.04E-03,mexican,82,2.5,DAAdG53Wry4Q6juEk3q6SA
0,8.36E-02,mexican,34,3.5,ARstoF1u3Pex2T57isqVZw
0,8.88E-02,mexican,13,3,LUU1RGJV4NyKNDTyAAIRzQ
0,8.36E-02,mexican,33,3,50rzUxmCWlRZA-AfLi2FWA
0,1.54E-01,mexican,122,3.5,kdBM_FLfYU92BeiRfeCisw
0,1.04E-03,mexican,66,2.5,sI2edjlJaaSUv7j8s0R1UQ
0,2.07E-03,mexican,93,2.5,PcYk7wz_SINkWuLNwfEzHA
0,8.51E-02,mexican,4,3,Wv1HGLjOLvbLSPamzoufaQ
1,9.72E-01,mexican,9,4,bFBgOVz2x1FeOD96-_DdMQ
0,8.51E-02,mexican,7,3,qnvph-5rhKLns7kL7BQxFg
0,3.07E-02,mexican,1,5,1CBTGqc64-WmqJ3t4kfBZw
0,8.36E-02,mexican,31,3.5,x4W0rufd01dP8ieMhlTqmQ
1,9.22E-01,mexican,1,4,nDXvWPUWKsITVaRtNCIDew
1,9.72E-01,mexican,30,4,_sTaigaHcK8Pb1e-IcgGzw
0,3.07E-02,mexican,1,5,Q6D1KLGNTUFMiSqmqSR2FQ
0,8.88E-02,mexican,19,3,MdU6E8yex8xh9NDQbbpT2g
0,1.54E-01,mexican,156,3,Up5xjxx_K-OEGAneVzE_UA
0,8.51E-02,mexican,5,3.5,IcmBFvLFuVP43nre1RPfDg
0,1.11E-03,mexican,18,2.5,go9fTb59h5WJ_e5Guw-Y8g
0,3.07E-02,mexican,1,5,aj-cNy6I_1vp_hZ5UKQkbg
0,2.12E-03,chinese,38,2,bWENqo52d9fFPH9D-CWuqQ
1,5.97E-01,mexican,7,4.5,UmFhqdkv1cgUifxSP5KN9Q
1,9.22E-01,mexican,2,4,ojvCJLGES0OyTDMN-sPU2A
0,8.88E-02,mexican,17,3.5,0kFP2UiYHoJHx6d9w1ZNhg
0,8.51E-02,mexican,7,3.5,lNzdym2IUKUf35YULTVm6A
0,8.88E-02,mexican,16,3.5,bT6bplTmdynjoLx5neQnQg
0,3.07E-02,mexican,1,3,iltyJF-Ocz755CzT-W5z6A
0,8.36E-02,mexican,29,3.5,gAAG2KJ_pdfAK-_UVN-bjQ
0,8.36E-02,mexican,55,3,FjIbsD5d6sYp9nWg7qblFw
1,9.73E-01,mexican,13,4,syQqK_8IZeX3k5FshcDMMQ
0,1.54E-01,mexican,283,3,9OUXhF3r1CVF8jahUanMbg
0,8.51E-02,mexican,10,3.5,Z-RH_ZKPHMJ1VJwCdDlMCA
0,8.36E-02,mexican,41,3,ofyC683l9tTvkXKbmOXiEw
0,3.07E-02,mexican,3,3.5,WbZLySrcizJ9Fd5n-YmP7A
0,3.07E-02,mexican,2,3.5,EncFKBq4Esk1PRrvEDEGwA
0,8.88E-02,mexican,11,3,x4rSJdpdJz-ImSQvdp_hGA
0,8.36E-02,mexican,29,3,AJYOWcu2Zcoc1gUkHz4v1g
1,9.72E-01,mexican,6,4,mY5t3I42Zavo4mA4cexI3w
0,1.04E-03,mexican,62,2.5,ejrmaeYJ98VNJn7AbxkcOA
0,1.54E-01,mexican,98,3,wGcBnWVSl1hW9nDWA-0Dzg
1,9.73E-01,mexican,15,4,nnat3QDogbkOGWR00jfPqw
